Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Error
0.011629,0.0,1.0
0.012225,0.0,1.0
0.012852,0.0,1.0
0.013511,0.0,1.0
0.014203,0.0,1.0
0.014932,0.0,1.0
0.015697,0.0,1.0
0.016502,0.0,1.0
0.017348,0.0,1.0
0.018238,0.0,1.0
0.019173,0.0,1.0
0.020156,0.0,1.0
0.021189,0.0,1.0
0.022275,0.0,1.0
0.023418,0.0,1.0
0.024618,0.0,1.0
0.02588,0.0,1.0
0.027207,0.0,1.0
0.028602,-3.7254e-06,0.29805
0.030069,-1.8949e-06,1.2762
0.03161,1.5955e-06,1.3179
0.033231,-2.5086e-06,0.74589
0.034935,-2.4203e-06,0.67543
0.036726,2.7806e-08,53.806
0.038609,1.7232e-06,0.75599
0.040589,-1.9206e-06,0.61033
0.04267,7.8362e-07,1.4065
0.044857,3.4478e-07,2.8851
0.047157,-2.2106e-07,4.2782
0.049575,1.8369e-06,0.44445
0.052117,-8.5003e-07,0.853
0.054789,1.3018e-06,0.47884
0.057598,6.7158e-08,8.154
0.060551,5.2927e-07,0.92216
0.063656,2.151e-08,20.179
0.066919,-8.4438e-08,4.6265
0.07035,-4.9239e-07,0.70148
0.073957,-1.4708e-08,21.641
0.077749,1.2788e-08,22.851
0.081735,4.5842e-07,0.59539
0.085926,7.4978e-08,3.4343
0.090332,3.488e-08,6.8616
0.094963,2.8913e-07,0.77386
0.099832,3.7178e-07,0.56408
0.10495,1.4564e-07,1.3463
0.11033,2.394e-07,0.78035
0.11599,1.0015e-07,1.7803
0.12193,7.0666e-08,2.3549
0.12819,5.9326e-07,0.26786
0.13476,3.8228e-07,0.39549
0.14167,5.6252e-07,0.26004
0.14893,4.237e-07,0.33035
0.15657,5.4968e-07,0.24408
0.16459,7.9219e-07,0.16335
0.17303,7.6607e-07,0.16532
0.18191,1.0039e-06,0.12131
0.19123,5.2744e-07,0.22964
0.20104,6.2153e-07,0.1915
0.21134,7.1224e-07,0.16332
0.22218,7.8442e-07,0.14703
0.23357,8.6909e-07,0.13005
0.24555,8.2675e-07,0.13676
0.25814,1.1018e-06,0.10179
0.27137,1.1679e-06,0.093566
0.28528,1.3194e-06,0.082784
0.29991,1.3864e-06,0.07786
0.31529,1.5263e-06,0.070414
0.33145,1.9517e-06,0.05507
0.34845,1.7175e-06,0.062898
0.36631,1.7609e-06,0.061054
0.38509,1.9367e-06,0.056903
0.40484,2.119e-06,0.052899
0.42559,2.3297e-06,0.047584
0.44742,2.4237e-06,0.046054
0.47035,2.5399e-06,0.043918
0.49447,2.9258e-06,0.037619
0.51982,3.1992e-06,0.033945
0.54647,3.332e-06,0.032521
0.57449,3.6356e-06,0.030042
0.60395,3.7901e-06,0.028317
0.63491,4.0841e-06,0.027055
0.66747,4.3611e-06,0.025609
0.70169,4.3843e-06,0.025596
0.73766,4.8089e-06,0.02364
0.77548,4.9836e-06,0.022955
0.81524,5.0096e-06,0.022758
0.85704,5.2021e-06,0.021984
0.90098,5.5914e-06,0.020886
0.94718,5.8551e-06,0.020583
0.99574,5.8594e-06,0.020876
1.0468,6.0634e-06,0.020071
1.1005,6.2446e-06,0.019809
1.1569,6.5891e-06,0.018858
1.2162,6.8917e-06,0.018266
1.2786,6.8188e-06,0.01857
1.3441,6.8291e-06,0.018739
1.413,7.0821e-06,0.018201
1.4855,7.3882e-06,0.01779
1.5616,7.7153e-06,0.017313
1.6417,7.6672e-06,0.017367
1.7259,8.0756e-06,0.018673
1.8144,8.299e-06,0.017779
1.9074,8.2899e-06,0.017273
2.0052,8.1054e-06,0.017314
2.108,7.9865e-06,0.017408
2.2161,7.7237e-06,0.017689
2.3297,7.4926e-06,0.0178
2.4491,7.1112e-06,0.01797
2.5747,6.745e-06,0.018328
2.7067,5.9772e-06,0.019759
2.8455,5.6495e-06,0.02047
2.9914,5.1357e-06,0.021977
3.1447,4.7726e-06,0.022737
3.306,4.0719e-06,0.025829
3.4755,3.7274e-06,0.027514
3.6537,3.18e-06,0.030851
3.841,3.1294e-06,0.03098
4.0379,2.7027e-06,0.034348
4.245,2.2979e-06,0.03727
4.4626,2.2375e-06,0.038196
4.6914,1.8957e-06,0.043619
4.9319,1.9978e-06,0.039506
5.1848,1.5677e-06,0.049206
5.4506,1.5424e-06,0.050698
5.7301,1.3753e-06,0.056435
6.0239,1.3425e-06,0.059836
6.3327,1.1696e-06,0.069625
6.6574,1.1587e-06,0.074824
6.9988,1.2912e-06,0.070587
7.3576,1.0919e-06,0.083946
7.7348,1.179e-06,0.08419
8.1314,1.4648e-06,0.072284
8.5483,1.4986e-06,0.074418
8.9866,1.4548e-06,0.084598
9.4473,1.8015e-06,0.069249
9.9317,1.8896e-06,0.069494
10.441,2.4371e-06,0.058601
10.976,1.6552e-06,0.084264
11.539,1.4514e-06,0.090756
12.131,2.9861e-06,0.047117
12.753,1.8375e-06,0.06257
13.406,2.0944e-06,0.05173
14.094,2.8478e-05,0.011273
14.816,0.0001135,0.0055459
15.576,2.8372e-05,0.010917
16.375,6.8394e-07,0.074807
17.214,7.0361e-08,0.34121
18.097,-1.2276e-08,1.7795
19.025,-2.143e-08,0.99537
20.0,-4.6142e-08,0.44158
