Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Error
0.011629,0.0,1.0
0.012225,0.0,1.0
0.012852,0.0,1.0
0.013511,0.0,1.0
0.014203,0.0,1.0
0.014932,0.0,1.0
0.015697,0.0,1.0
0.016502,0.0,1.0
0.017348,0.0,1.0
0.018238,0.0,1.0
0.019173,0.0,1.0
0.020156,0.0,1.0
0.021189,0.0,1.0
0.022275,0.0,1.0
0.023418,0.0,1.0
0.024618,0.0,1.0
0.02588,0.0,1.0
0.027207,0.0,1.0
0.028602,0.0,1.0
0.030069,-5.6446e-06,0.20136
0.03161,-1.2628e-06,1.2743
0.033231,4.3137e-07,3.3872
0.034935,1.3458e-06,0.92396
0.036726,4.7848e-07,2.3961
0.038609,7.2326e-07,1.3893
0.040589,1.0976e-06,0.83326
0.04267,5.5354e-08,15.326
0.044857,4.7308e-07,1.6452
0.047157,4.5911e-07,1.5344
0.049575,-3.1449e-07,2.0616
0.052117,6.1675e-07,0.8951
0.054789,6.2762e-08,7.8118
0.057598,-4.5411e-08,9.4527
0.060551,5.5332e-07,0.67155
0.063656,4.6521e-07,0.72452
0.066919,1.8672e-07,1.5871
0.07035,-1.3207e-07,2.0381
0.073957,2.1696e-07,1.1348
0.077749,3.0701e-07,0.73232
0.081735,3.774e-07,0.56236
0.085926,1.541e-07,1.2825
0.090332,2.7349e-07,0.66981
0.094963,2.9763e-07,0.58068
0.099832,1.8144e-07,0.89021
0.10495,7.6656e-07,0.19867
0.11033,2.692e-07,0.53745
0.11599,5.7321e-07,0.23592
0.12193,5.5194e-07,0.23829
0.12819,5.9824e-07,0.20405
0.13476,5.6699e-07,0.20915
0.14167,7.3377e-07,0.15422
0.14893,6.2207e-07,0.17559
0.15657,8.1374e-07,0.13037
0.16459,7.2238e-07,0.13954
0.17303,7.8095e-07,0.12632
0.18191,6.6405e-07,0.14554
0.19123,7.0447e-07,0.13265
0.20104,8.7533e-07,0.10572
0.21134,8.903e-07,0.10337
0.22218,9.5629e-07,0.093115
0.23357,9.7402e-07,0.090722
0.24555,9.6113e-07,0.091348
0.25814,1.3702e-06,0.063347
0.27137,1.3515e-06,0.06332
0.28528,1.266e-06,0.066705
0.29991,1.4187e-06,0.059444
0.31529,1.2974e-06,0.064583
0.33145,1.4357e-06,0.058606
0.34845,1.6188e-06,0.051902
0.36631,1.7211e-06,0.048978
0.38509,1.931e-06,0.044842
0.40484,2.2243e-06,0.039729
0.42559,2.6655e-06,0.033788
0.44742,2.6518e-06,0.033806
0.47035,2.8698e-06,0.031297
0.49447,2.7226e-06,0.032175
0.51982,2.368e-06,0.035177
0.54647,2.3946e-06,0.034604
0.57449,2.4265e-06,0.033413
0.60395,2.4137e-06,0.033521
0.63491,2.3852e-06,0.033862
0.66747,2.2479e-06,0.036241
0.70169,2.3357e-06,0.034583
0.73766,2.4382e-06,0.032847
0.77548,2.2294e-06,0.036001
0.81524,2.0832e-06,0.037859
0.85704,2.1764e-06,0.036098
0.90098,2.324e-06,0.034632
0.94718,2.228e-06,0.036499
0.99574,2.3216e-06,0.035184
1.0468,2.1547e-06,0.037477
1.1005,2.255e-06,0.036204
1.1569,2.1597e-06,0.037419
1.2162,2.1891e-06,0.037013
1.2786,2.0685e-06,0.039125
1.3441,1.8064e-06,0.044806
1.413,1.7633e-06,0.046655
1.4855,1.7508e-06,0.046553
1.5616,1.8277e-06,0.044481
1.6417,1.6646e-06,0.049169
1.7259,1.5784e-06,0.04358
1.8144,1.3714e-06,0.046658
1.9074,1.1158e-06,0.051804
2.0052,1.0073e-06,0.056507
2.108,8.6871e-07,0.063026
2.2161,8.2138e-07,0.063624
2.3297,6.9328e-07,0.072305
2.4491,6.3481e-07,0.075933
2.5747,4.8554e-07,0.094579
2.7067,3.9623e-07,0.11106
2.8455,2.6465e-07,0.15553
2.9914,3.0509e-07,0.1214
3.1447,1.7985e-07,0.18596
3.306,2.6009e-07,0.13018
3.4755,2.0241e-07,0.16066
3.6537,1.3039e-07,0.24661
3.841,1.281e-07,0.24325
4.0379,9.1987e-08,0.33917
4.245,1.343e-07,0.23774
4.4626,8.6724e-08,0.40208
4.6914,7.67e-08,0.44474
4.9319,5.8922e-08,0.59196
5.1848,6.1836e-08,0.54455
5.4506,7.7885e-08,0.48123
5.7301,1.1618e-08,3.2716
6.0239,1.3623e-08,2.84
6.3327,5.5968e-08,0.70864
6.6574,3.5674e-08,1.1905
6.9988,7.1347e-08,0.5926
7.3576,8.0912e-08,0.52902
7.7348,2.1432e-08,2.0621
8.1314,7.2808e-08,0.63375
8.5483,-3.4652e-08,1.4603
8.9866,7.0233e-08,0.70574
9.4473,1.4585e-07,0.35583
9.9317,1.1081e-07,0.45834
10.441,5.2185e-08,0.99834
10.976,3.7617e-08,1.4386
11.539,1.3126e-07,0.38297
12.131,6.1138e-08,0.85615
12.753,7.1699e-08,0.71367
13.406,4.7679e-08,0.98488
14.094,4.3872e-07,0.11403
14.816,9.6559e-07,0.060551
15.576,3.2386e-07,0.11674
16.375,3.7286e-08,0.63833
17.214,-1.8098e-08,1.1194
18.097,2.4949e-08,0.8031
19.025,2.7617e-08,0.6772
20.0,4.4483e-08,0.37962
