Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Error
0.4823,1.4842e-06,0.18005
0.49451,1.6901e-06,0.1414
0.50703,2.0541e-06,0.11688
0.51986,3.0233e-06,0.088792
0.53302,2.6238e-06,0.098182
0.54652,3.2817e-06,0.082224
0.56035,3.736e-06,0.074097
0.57454,4.4573e-06,0.065991
0.58908,4.2601e-06,0.06557
0.60399,4.0727e-06,0.064163
0.61929,5.2029e-06,0.055841
0.63496,5.2788e-06,0.055341
0.65104,5.7304e-06,0.051861
0.66752,5.6909e-06,0.051962
0.68442,5.9726e-06,0.049803
0.70174,5.8914e-06,0.048662
0.71951,6.7357e-06,0.045775
0.73772,6.3978e-06,0.046276
0.7564,7.2075e-06,0.041594
0.77554,6.9571e-06,0.041735
0.79518,7.0268e-06,0.041294
0.81531,7.3289e-06,0.041128
0.83595,7.8063e-06,0.040343
0.85711,7.6795e-06,0.038853
0.87881,8.3763e-06,0.03721
0.90105,8.7538e-06,0.036554
0.92386,8.5098e-06,0.036879
0.94725,8.8504e-06,0.035908
0.97123,9.8239e-06,0.034074
0.99582,9.5502e-06,0.035543
1.021,1.0675e-05,0.033154
1.0469,1.0899e-05,0.032496
1.0734,1.1303e-05,0.031343
1.1006,1.198e-05,0.030166
1.1284,1.1453e-05,0.031074
1.157,1.1906e-05,0.030597
1.1863,1.2124e-05,0.029894
1.2163,1.2218e-05,0.02958
1.2471,1.154e-05,0.030494
1.2787,1.2707e-05,0.029125
1.311,1.292e-05,0.029268
1.3442,1.3307e-05,0.028992
1.3782,1.3233e-05,0.028545
1.4131,1.4296e-05,0.027644
1.4489,1.351e-05,0.028962
1.4856,1.4673e-05,0.027168
1.5232,1.4406e-05,0.02726
1.5618,1.4192e-05,0.027518
1.6013,1.5224e-05,0.026715
1.6418,1.5086e-05,0.026714
1.6834,1.4965e-05,0.026835
1.726,1.5206e-05,0.026784
1.7697,1.5025e-05,0.027043
1.8145,1.5871e-05,0.026459
1.8604,1.559e-05,0.026499
1.9075,1.5757e-05,0.026499
1.9558,1.5116e-05,0.027046
2.0053,1.3309e-05,0.028681
2.0561,1.6344e-05,0.025809
2.1081,1.6254e-05,0.026123
2.1615,1.641e-05,0.026081
2.2162,1.6158e-05,0.026036
2.2723,1.7077e-05,0.025259
2.3299,1.5813e-05,0.026519
2.3888,1.5245e-05,0.02715
2.4493,1.5924e-05,0.026656
2.5113,1.5855e-05,0.026831
2.5749,1.5554e-05,0.027551
2.6401,1.4249e-05,0.029149
2.7069,1.3944e-05,0.029423
2.7754,1.1662e-05,0.033212
2.8457,1.3051e-05,0.03092
2.9177,1.8637e-05,0.025783
2.9916,1.8929e-05,0.025763
3.0673,1.8513e-05,0.025866
3.145,1.5691e-05,0.029171
3.2246,1.206e-05,0.033654
3.3062,1.0596e-05,0.037234
3.3899,1.0235e-05,0.038245
3.4758,9.4166e-06,0.04119
3.5637,1.0203e-05,0.039647
3.654,1.0275e-05,0.039678
3.7465,1.1008e-05,0.038661
3.8413,1.1898e-05,0.036912
3.9385,1.2746e-05,0.035504
4.0382,1.242e-05,0.035649
4.1405,1.1114e-05,0.038411
4.2453,1.1773e-05,0.038145
4.3528,1.3232e-05,0.035562
4.463,1.3359e-05,0.035595
4.5759,1.4494e-05,0.033889
4.6918,1.6852e-05,0.03072
4.8105,1.6402e-05,0.031464
4.9323,1.7865e-05,0.030123
5.0572,1.7541e-05,0.03129
5.1852,1.6933e-05,0.035624
5.3165,1.6252e-05,0.035691
5.4511,1.6032e-05,0.036231
5.5891,1.5657e-05,0.036847
5.7305,1.4256e-05,0.038587
5.8756,1.4042e-05,0.038924
6.0244,1.3183e-05,0.040444
6.1769,1.0481e-05,0.046436
6.3332,1.2659e-05,0.041846
6.4936,1.243e-05,0.042253
6.6579,1.3386e-05,0.040993
6.8265,1.2811e-05,0.042563
6.9993,1.2473e-05,0.043278
7.1765,9.9753e-06,0.049871
7.3582,8.0338e-06,0.057082
7.5444,6.9827e-06,0.063457
7.7354,6.8076e-06,0.064052
7.9312,6.4222e-06,0.068581
8.132,7.6672e-06,0.061665
8.3379,7.2118e-06,0.066493
8.549,8.2837e-06,0.061611
8.7654,9.0854e-06,0.057704
8.9873,8.8397e-06,0.060166
9.2148,1.0235e-05,0.055458
9.4481,1.1203e-05,0.052978
9.6872,1.2362e-05,0.05087
9.9325,2.16e-05,0.036804
10.184,3.4933e-05,0.028598
10.442,3.5267e-05,0.028796
10.706,2.6864e-05,0.034023
10.977,2.256e-05,0.03778
11.255,2.308e-05,0.037427
11.54,3.2835e-05,0.030746
11.832,4.1517e-05,0.027269
12.132,5.4241e-05,0.024013
12.439,6.4037e-05,0.0221
12.754,6.9392e-05,0.021181
13.076,7.8674e-05,0.019837
13.407,0.00012076,0.015993
13.747,0.00023649,0.011466
14.095,0.00059555,0.0072246
14.452,0.0030418,0.0031831
14.818,0.0072962,0.0020499
15.193,0.0055751,0.0023247
15.577,0.0019468,0.0038813
15.972,0.00033601,0.0092158
16.376,0.00011391,0.015605
16.79,5.6192e-05,0.021856
17.216,3.3055e-05,0.028081
17.651,2.0208e-05,0.035578
18.098,1.3726e-05,0.042724
18.556,9.169e-06,0.052118
19.026,6.139e-06,0.063542
19.508,5.1461e-06,0.069883
20.002,2.9668e-06,0.091774
